dataset_idx,example_id,gold_label,status,base_label,relevant_found,new_label,premise_index,premise_text,n_premises
791,741,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,2
792,764,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
793,765,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (TippedEmployee(x) → ¬EntitledTo(x, federalMinimumWage))",5
794,766,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (TippedEmployee(x) → ¬EntitledTo(x, federalMinimumWage))",5
795,767,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (TippedEmployee(x) → ¬EntitledTo(x, federalMinimumWage))",5
796,768,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (TippedEmployee(x) → ¬EntitledTo(x, federalMinimumWage))",5
797,769,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (TippedEmployee(x) → ¬EntitledTo(x, federalMinimumWage))",5
798,231,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"BornIn(asaHoffmann, newYorkCity)",6
799,232,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
800,233,False,OK_RELEVANT_FOUND,False,True,Uncertain,1.0,"LiveIn(asaHoffmann, manhattan)",6
801,779,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
802,780,False,OK_RELEVANT_FOUND,False,True,Uncertain,1.0,"∀x (Apply(x, schengenVisa) → Provide(x, financialGuarantees))",5
803,781,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
804,740,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,2
805,594,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,8
806,595,False,OK_RELEVANT_FOUND,False,True,Uncertain,7.0,"∀x (GreatLake(x) → FormAtEndOf(x, lastGlacialPeriod))",8
807,831,Uncertain,SKIP_GOLD_NOT_DECIDED,True,False,,,,5
808,832,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x ((Professional(x) ∧ Defender(x)) → (Professional(x) ∧ SoccerPlayer(x))),5
809,833,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x ((Professional(x) ∧ Defender(x)) → (Professional(x) ∧ SoccerPlayer(x))),5
810,89,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,3
811,90,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"Proposed(justinKruger, naiveCynicism) ∧ ∃y (colleagueOfJustinKruger(y) ∧ Proposed(y, naiveCynicism))",3
812,91,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,3
813,382,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
814,383,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
815,384,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
816,385,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"AwardedTo(turingAward, donaldKnuth) ∧ AwardedTo(turingAward, marvinMinsky) ∧ AwardedTo(turingAward, richardHamming) ∧ AwardedTo(turingAward, johnMccarthy)",5
817,1219,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
818,1220,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
819,1221,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
820,1222,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
821,318,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
822,319,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,"ExtendedPlay(inside) ∧ LeadSingleOf(showYourLove, inside)",5
823,320,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
824,734,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (Table(x) → Round(x)),2
825,711,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (JuvenileDelinquent(x) → Commited(x, crime))",2
826,1084,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
827,1085,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
828,1086,False,SKIP_NOT_CONVERGENT,True,False,,,,6
829,1087,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
830,1088,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
831,1089,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
832,605,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (RoomFor(x, dessert) → RoomFor(x, broccoli))",6
833,606,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (RoomFor(x, dessert) → RoomFor(x, broccoli))",6
834,607,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
835,123,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,American(imagineDragon) ∧ RockBand(imagineDragon),7
836,124,False,OK_RELEVANT_FOUND,False,True,Uncertain,1.0,"LeadSinger(imagineDragon, dan)",7
837,125,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
838,1310,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
839,1311,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (Philosopher(x) → Reason(x)),5
840,1312,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (Philosopher(x) → Reason(x)),5
841,458,Uncertain,SKIP_GOLD_NOT_DECIDED,True,False,,,,5
842,459,True,NO_RELEVANT_FOUND_UNDER_BUDGET,True,False,,,,5
843,460,True,NO_RELEVANT_FOUND_UNDER_BUDGET,True,False,,,,5
844,799,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
845,800,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (Clothes(x) → Product(x)),5
846,801,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (Clothes(x) → Product(x)),5
847,168,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (Pet(x) → Animal(x)),6
848,169,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
849,170,False,NO_RELEVANT_FOUND_UNDER_BUDGET,False,False,,,,6
850,723,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,2
851,66,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
852,67,True,OK_RELEVANT_FOUND,True,True,Uncertain,4.0,AboutFuture(threeBodyProblem),5
853,68,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
854,1184,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
855,1185,False,OK_RELEVANT_FOUND,False,True,Uncertain,1.0,"∀x (EarlyMorningPerson(x) → Have(x, earlyMorningHabit))",5
856,1186,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,"∀x (EarlyMorningPerson(x) → Have(x, earlyMorningHabit))",5
857,716,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,2
858,41,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,"∃x ∃y ∃z(Elephantopus(x) ∧ In(x,africa) ∧ (¬(x=y)) ∧ Elephantopus(y) ∧ In(y, southernasia) ∧ (¬(x=z)) ∧ (¬(y=z)) ∧ Elephantopus(z) ∧ In(z, australia))",4
859,42,False,OK_RELEVANT_FOUND,False,True,Uncertain,2.0,"∃x ∃y (Elephantopus(x) ∧ NativeTo(x, southeasternunitedstates) ∧ (¬(x=y)) ∧ Elephantopus(y) ∧ NativeTo(y, southeasternunitedstates))",4
860,43,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
861,1231,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
862,1232,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
863,1233,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
864,1234,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
865,789,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
866,790,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
867,791,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
868,792,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
869,793,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
870,794,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
871,795,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
872,796,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
873,797,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
874,798,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (InUrbanArea(x) → ¬MansionHouse(x)),5
875,330,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,"∀x ((NationalPark(x) ∧ Locatedin(x, vietnam)) → NatureReserve(x))",5
876,331,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
877,332,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
878,402,False,OK_RELEVANT_FOUND,False,True,Uncertain,2.0,"∃x ∃y (CompetitiveSport(x) ∧ BetOn(spectators, y, x) ∧ Banned(x))",6
879,403,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (GreyhoundRacing(x) → ∃y (CompetitiveSport(x) ∧ Greyhound(y) ∧ BetOn(spectators, y, x)))",6
880,544,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
881,545,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
882,731,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (Tree(x) → Plant(x)),2
883,44,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"GivenName(nameDagfinn) ∧ Named(dagfinnAarskog, nameDagfinn) ∧ NotablePerson(dagfinnAarskog) ∧ Named(dagfinnBakke, nameDagfinn) ∧ NotablePerson(dagfinnBakke)  ∧ Named(dagfinnDahl, nameDagfinn) ∧ NotablePerson(dagfinnDahl)",3
884,45,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"GivenName(nameDagfinn) ∧ Named(dagfinnAarskog, nameDagfinn) ∧ NotablePerson(dagfinnAarskog) ∧ Named(dagfinnBakke, nameDagfinn) ∧ NotablePerson(dagfinnBakke)  ∧ Named(dagfinnDahl, nameDagfinn) ∧ NotablePerson(dagfinnDahl)",3
885,46,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,3
886,744,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (Movie(x) ∧ Popular(x) → ∃y ∃z (Person(y) ∧ EnjoyWatching(y, x) ∧ Person(z) ∧ EnjoyWatching(z, x) ∧ ¬(y=z)))",2
887,682,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
888,333,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,Scottish(stJohnstone) ∧ Team(stJohnstone),6
889,334,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
890,335,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
891,1227,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
892,1228,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
893,1229,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
894,1230,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
895,555,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
896,556,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
897,98,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"BornIn(rafaNadal, mallorca)",4
898,99,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,ProfessionalTennisPlayer(rafaNadal),4
899,100,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
900,730,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,2
901,782,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (Animal(x) → ¬Plant(x)),5
902,783,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (Animal(x) → ¬Plant(x)),5
903,784,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
904,785,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (Animal(x) → ¬Plant(x)),5
905,1321,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
906,1322,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
907,1323,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
908,101,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x ((DoesOlympicSport(x) ∧ GoesToOlympicGames(x)) → Olympian(x)),5
909,102,False,OK_RELEVANT_FOUND,False,True,Uncertain,3.0,WelterWeight(carlosReyes),5
910,103,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
911,863,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
912,864,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
913,865,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
914,866,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
915,867,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
916,868,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
917,869,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
918,870,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
919,871,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
920,524,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"CargoShip(britta) ∧ Ship(britta) ∧ BuiltFor(britta, norwegians)",4
921,525,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"CargoShip(britta) ∧ Ship(britta) ∧ BuiltFor(britta, norwegians)",4
922,526,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
923,141,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,"∀x ((∃y(CanCatch(x, y) ∧ Ball(y))) → GoodWideReceiver(x))",6
924,142,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
925,143,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
926,14,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,"Precede(longueau, boves)",9
927,15,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"RailwayStation(boves) ∧ In(boves, france)",9
928,16,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,9
929,309,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,edwinSmith=tedSmith,5
930,310,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"From(edwinSmith, newZealand) ∧ Rower(edwinSmith) ∧ From(edwinSmith, auckland)",5
931,311,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"From(edwinSmith, newZealand) ∧ Rower(edwinSmith) ∧ From(edwinSmith, auckland)",5
932,312,False,OK_RELEVANT_FOUND,False,True,Uncertain,3.0,"Sergeant(edwinSmith) ∧ ServeWith(edwinSmith, newZealand24thBattalion) ∧ ServeIn(edwinSmith, italy) ∧ ServeIn(edwinSmith, egypt)",5
933,503,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,3
934,504,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,3
935,505,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,3
936,407,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
937,408,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"Event(uFCFightNight) ∧ MixedMartial(uFCFightNight) ∧ HeldIn(uFCFightNight, sweden)",6
938,409,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
939,410,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
940,1351,Uncertain,SKIP_GOLD_NOT_DECIDED,False,False,,,,7
941,1352,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (OnCounter(x) ∧ Drink(x) → Edible(x)),7
942,1353,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (OnCounter(x) ∧ Drink(x) → Edible(x)),7
943,118,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
944,119,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"TalentedPoet(lorca) ∧ Support(lorca, populists)",5
945,973,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
946,974,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
947,975,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
948,63,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (SubscribedTo(x, aMCAList) → EligibleForThreeFreeMovies(x))",6
949,64,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
950,65,True,OK_RELEVANT_FOUND,True,True,Uncertain,2.0,"∀x (Prefer(x, tVSeries) → ¬WatchTVIn(x, cinemas))",6
951,719,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,GenusBulbophyllum(bulbophyllumAttenuatum),2
952,467,True,OK_RELEVANT_FOUND,True,True,Uncertain,4.0,"AdministrativeCenterOf(vladivostok, farEastern)",7
953,468,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
954,469,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
955,810,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
956,811,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (Cancer(x) → Have(x, mutation))",5
957,812,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (Cancer(x) → Have(x, mutation))",5
958,813,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (Cancer(x) → Have(x, mutation))",5
959,814,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (Cancer(x) → Have(x, mutation))",5
960,815,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (Cancer(x) → Have(x, mutation))",5
961,747,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,2
962,341,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,ItalianName(roversi) ∧ Surname(roversi),6
963,342,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,ItalianName(roversi) ∧ Surname(roversi),6
964,343,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
965,672,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,British-Iraqi(zahaHadid) ∧ Architect(zahaHadid) ∧ Artist(zahaHadid) ∧ Designer(zahaHadid),4
966,673,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
967,674,Uncertain,SKIP_GOLD_NOT_DECIDED,True,False,,,,4
968,675,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
969,1076,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
970,1077,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (NeuroimagingTechnique(x) → (Invasive(x) ⊕ Noninvasive(x))),6
971,1078,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (NeuroimagingTechnique(x) → (Invasive(x) ⊕ Noninvasive(x))),6
972,1079,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (NeuroimagingTechnique(x) → (Invasive(x) ⊕ Noninvasive(x))),6
973,1253,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,8
974,1254,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,8
975,1255,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,8
976,1256,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,8
977,1257,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,8
978,38,True,OK_RELEVANT_FOUND,True,True,Uncertain,2.0,MuseumShip(usssalem),5
979,39,True,OK_RELEVANT_FOUND,True,True,Uncertain,2.0,MuseumShip(usssalem),5
980,40,False,OK_RELEVANT_FOUND,False,True,Uncertain,1.0,LastHeavyCruiserToEnterService(usssalem),5
981,413,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (TSLeda(x) → ((Passenger(x) ∧ Vessel(x)) ∧ (Cargo(x) ∧ Vessel(x))),6
982,414,True,OK_RELEVANT_FOUND,True,True,Uncertain,1.0,∀x (TSLeda(x) → (Norweigian(x) ∧ Vessel(x) ∧ Stabilizers(x))),6
983,415,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,6
984,552,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"BornIn(rosa, santiago)",7
985,553,False,OK_RELEVANT_FOUND,False,True,Uncertain,3.0,"WifeOf(jose, carmen) ∧ Chilean(carmen)",7
986,554,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,7
987,104,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,IsRapper(tyga),4
988,105,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,IsRapper(tyga),4
989,106,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
990,292,True,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
991,293,False,OK_RELEVANT_FOUND,False,True,Uncertain,1.0,"Play(psyche) ∧ BasedOn(psyche, lifeOfJamesMirandaBarry)",4
992,294,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,4
993,1292,Uncertain,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
994,1293,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,"∀x (Animal(x) ∧ Need(x, largeTerritory) → TravelFar(x))",5
995,1294,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,"∀x (Animal(x) ∧ Need(x, largeTerritory) → TravelFar(x))",5
996,1330,Uncertain,SKIP_GOLD_NOT_DECIDED,False,False,,,,6
997,1331,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,∀x (ConvictedCriminal(x) ∧ Innocent(x) → ¬TrulyGuilty(x)),6
998,1332,True,OK_RELEVANT_FOUND,True,True,Uncertain,0.0,∀x (ConvictedCriminal(x) ∧ Innocent(x) → ¬TrulyGuilty(x)),6
999,400,False,OK_RELEVANT_FOUND,False,True,Uncertain,0.0,IndiePop(phoenix),5
1000,401,False,SKIP_BASE_NOT_DECIDED,Uncertain,False,,,,5
